label,tweet
happy,buat saya mandi kalau tidak   kali sehari mirip makan tuh tidak afdol  gerah dan lengket saja begitu bawaannya  apalagi kalau mandi sebelum tidur  itu paling enak  dapat membuat tidur lebih rileks dan nyenyak
sadness,ada saja ya yutuber  kesannya review barang  tapi kalau dia tidak suka sama barang itu ya jadinya jelekin wkwk tapi selalu bilang  tidak jelekin  pendapat pribadi aja  sambil terus ngulang  silahkan kalau mau beli  saya sih enggak  mending dibelikan  apalah yang kesannya lebih berfaedah  
happy, pwbanget memang beda     viral curhatan personal assistant konglomerat indonesia yang diposting di acoount twitter nya  asli baru kebuka deh pikiran kita tentang orang tajir yang ternyata tidak sombong loh
happy,kita yang tak punya apa apa dan tak seberapa ini disapa sobat misquen asik asik saja malah nyala balek damai segampang itu yah hebat uiy
fear,tolong ditelusuri juga penangkapan ratusan terduga teroris  puluhan diantaranya ditembak mati ketika hendak ditangkap 
anger,sudah dua tahun doi jadi spv jadi sudah biasa saya tidur sendiri doi pulang subuh  paginy saya kerja dia tidur  saya pulang dia sudah brgkt  padahal serumah kadang   hari baru ketemu begitu kok ya ada yang ngatain saya posesif tidak bisa ditinggal  ingin saya makan jadi lauk samyang
love,saya sayang sekali sama dia  dia juga sama sayang sekali ke aku  saya sama dia sudah deket banget  dan selalu main bareng  belajar bareng  dan sudah kan bisa jadi sahabat rasa pacar  jangan sedih dong  banyak cara untuk selalu bersama tanpa harus memiliki
love,seluruh hidup saya  saya dedikasikan dan saya peruntukkan sebagai contoh untuk dia  bahkan saya rela mengubur mimpi saya dalam dalam demi bisa memperjuangkan cita cita nya  sesayang itu  saya tidak mau dia merasakan sulitnya hidup seperti apa yang saya sudah lalui 
happy,berbagi dengan sesama semoga bermanfaat
sadness,turut berduka  atas gempa di lombok  sepertinya niatan saya ke rinjani harus ditahan dulu  semoga tidak ada lagi korban dan gempa susulan 
anger,pernah suatu ketika tetangga depan rumah saya tidak sengaja brpapasan pas saya mau keluar rumah  suddenly dia ngedip mata ke gw  diiiiiiiiiih    jijik sangat yaaa allaaaaah   
love,sayang  sepertinya ada yang salah nih  katanya bidadari tinggal di surga  tapi kenapa kamu bisa tinggal di hatiku sih 
happy,cuma film ini yang bikin saya bolak balik bioskop  x        liat hugh jackman nyanyi dan nari dong  abis nonton film ini feels good saja rasanya 
anger, ilcbpip satu lagi travel meler katanya anti asing tapi sok  bicara pakai gaya asing    mulut bau    lalu ko bikin apa pak kiyai    
fear,ceritanya saya lagi dengar lagu terus saya sambungin ke speaker  terus ke shufle lagunya suga yang ini  nah saya kaget soalnya awalnya suga cem desah gitu  takut orang rumah mikir macam  saya ampe gugup lari ngecilin volume kok masih keras suaranya  cus saya matiin deh
anger,sudah tahu akun verified  netijen indo galak  sudah deh si mamas habis dilahap netijen  menurutku speakup disini bagaimana cara kita mengadukan hal tersebut kepada pihak yang lebih kuat  kalau anak  ya ke ortu  guru  dan sebagainya begitu bukan cari massa buat nge hate pelaku  apa bedanya sama main hakim sendiri 
happy,congratulations on your  st holly communion  xellent  mommy papa  ompung unty  tulang  bou  sudah xaviera are so happy to be able to witness and accompany you on this special day  semoga xellent tumbuh mjd anak yang menyenangkan hati tuhan menjadi saluran berkat bagi banyak orang 
love,sungguh  cinta sejati itu ada karena dua orang yang sadar betul bahwa yang harus didekati bukan orang yang secara kimiawi engkau sukai  dekatilah tuhan yang menjadikan percik percikan reaksi kimia itu ada 
love,selamat sore nona   kenalkan  saya ucok bambang  saya utusan kapten daren  datang dari planet yang kaga ke daftar dalam tata surya  kedatangan saya untuk menawarkan hati satu rasa     cinta  mau tidak  wks  darencintafeyca
love,cinta pandangan hati adalah anugerah  cinta yang tumbuh dari hati meninggalkan rasa sayang yang sangat mendalam  bila seseorang dapat merasakan cinta yang tumbuh dari hati  itulah yang disebut cinta sejati 
happy,congratulations    alyarizkypematasarii runner up ii kategori c cewek indonesianmodelhunt   sasana kriya ballroom tmii
love,karena manusia tadi saya belajar apa yang ia sukai  saya belajar menjadi gamer s  hacking  psycologhy  tricky  memperdalam anime  menggambar  it  ect  bukan cuma itu  saya merubah sikap     derjat serta gaya berpakaian saya di sekolah 
anger,bahkan saya pernah suatu hari pakai gamis panjang kerudung panjang dan di dalam krl gerbong campuran masih saja ditatap lama  diliatin  bahkan ada cowok yang tanya  mau pulang kemana neng  rumah dmn  sendirian aja gak cuma satu cowoknya  plus tmn nya juga ngeledek in 
anger,i feel you    seringnya si bukan karena tidak kepake  tapi lebih karena tidak  sesuai  gitu  bisa mencak  seharian saya dan mulai menyingkirkannya       soalnya kalau masih keliatan  ky yang ingin marah sendiri  sakit
anger,cuma kata cuma selogan kyk teriakan mereka  saya pancasila  bukti   presiden kamu dikatain dungu kalian pada diam ajaib   saran   mulut sama kenyataan mohon disingkron kan  
sadness,sedih bny penulisan resep yang tidak baku sdm  sdt  ruas  sejumput  secukupnya  even biji buah termasuk tidak baku   
love,sosok jyoti itu apa  kenapa saya bisa jadi secret admire lu  i like your  typing  bener kata orang kalau lagi budak cinta apa saja di sukain  tapi serius saya suka ngestalk kamu karena typing kamu ke orang orang
anger,mau cerita jadi tadu sebelum magrib sempet keluar rumah buat antar adik bukber  nah di jalan pulang ketemulah sama cewek cewek berkerudung tapi rambutnya kelihatan dibelakangnya   mereka bonceng     dan jalannya ditengah   padahal jalanan rame   eh disalip ketiganya ngomel   
anger,sumpah ya saya komplen masalah duit yang kedebet di bca cepat dikembaliin daripada di b pn  di bca cuma sehari  di b pn sudah berminggu minggu belum dibalikin  padahal nominal yang kedebet gedean bca kemana mana  that s why i cinta bca  your service satisfies me  always 
love,saya sayang semua mutualku  maaf kalau belum bisa jadi mutual yang baik buat kalian  cinta  teenchoice  choicefandom  btsarmy
anger,anjir fitnah tuh  
love,saya lagi dengerin lagu  zayn malik dulu saya benci sekali ma doi gara  keluar dari  d sudah begitu gayanya tengil tapi semenjak rilis lagu pillow talk boleh juga wqwq terus lanjut deh sampai sekarang suka dengerin lagu nya   memang terkadang manusia sering menjilat ludah sendiri
sadness,iya benar loh han   cinta tuh tidak harus nikah gitu  bisa saja kebetulan dia atau kamu nikahnya malah sama orang lain   
happy,senyum  sendiri baca  oldmoneygakngerasain karena memang saya ngalamain yang rata  di twit haha kaya di suruh beli minyak tanah ke warung terus dirigenya ditendang  pakai dengkul kaki
love,waktu kita merasa hidup sudah enak  jadi agak jauh dari allah  allah kasih kita ujian  ngebuat kita ingat allah lagi  ingin dekeeeet lagi  fix kelihatan allah sayang kamu  dia tegur saat hambanya mulai jauh  walau tahu dosa hambanya sudah penuh 
anger,barang kiriman saya no resi                 kok belum diantar ya  padahal tanggal     jam       wib sudah di angke  masih pagi tapi kok tidak diteruskan ke alamat tujuan 
happy,dulu dapat tugas kuliah translate     halaman waktu seminggu saja sudah sambat tidak abis  tiap hari  sekarang  dihajar translate berhalam halaman dengan deadline less than    hours     tentu hanya bu lah motivasi dan penyemangatku saat ini hehe
fear,pernah ngalamin  kepikiran kata kata buat ngetweet  sudah ketik panjang panjang  tapi cuma disave as draf  takut ada yang tersinggung  khawatir ada yang salah paham 
anger,sebab mundur adalah sebuah penghianatan  dibelakang pagar tribun kami terus bersuara untuk bangkitkan semangat pemain dilapangan  ini suara kami 
anger,aduh mas mas omonganmu kok koyo begitu seh  tidak semua kaya gt  orang kalau tidak dikeplak duluan yo tidak akan ngamuk kok  wis talah tidak usah bikin twit kaya gt  tidak da untungnya juga  bisa menghasilkan uang po  tidak kan 
sadness,daun yang jatuh tak pernah membenci angin  dia membiarkan dirinya jatuh begitu saja  tak melawan  mengikhlaskan semuanya  bahwa hidup harus menerima  penerimaan yang indah 
love,lagi jatuh cinta biasanya tiap mau tidur terus kepikiran  bikin bahagia tidak karuan  masa pdkt sama pacaran itu sama sama indah  bedanya  sensasi jatuh cinta pada masa pdkt itu lebih menggemaskan  dari yang masih degdegan kalau ketemu sampai malu malu kucing kalau kangen
anger,salah satu pemimpin di kalbar yang sering membuat fitnah memprovokasi masyarakat dan sering menyampaikan pernyataan yang menyesatkan tapi belum pernah mendapatkan penindakan dari yang berwenang   
anger,tokoh n capres abadi orang yang gagal d masa laluny berarti orang itu paling d benci allah itu hanya prabocor karena otakny juga bocor bocor bocor pengikutny ap lagi otakny moter 
fear,pikirkan bagaimana kondisi kita di akhirat nanti  perbanyak bekal untuk akhirat  atau kita lebih suka amalan kita dibalas di dunia  apakah kenikmatan dunia sudah menjadi tujuan utama 
fear,masi bingung gue  takut nanti tidak dapat tiket      kalau pakai jastip takutt tambahannya gede terus takut kena tipu juga    
love,saat tadi   sejoli menyepakati berucap ikrar untuk sehidup semati  di hadapan keluarga dan orang tersayang tanpa merubah apa yang mereka yakini masing masing kepada sang maha cinta  dan di tempat lain akhirnya sepasang manusia kembali bersatu di dalam pelukan nya 
sadness,jangan sekalikali sudah negosiasi sama sagitarius  kolo moody lagi berantakan tolong jangan diganggu dulu  ucapannya lebih menyakitkan    manusia 
happy,sekali lagi salut dan selamat   terima kasih atas energi luar biasa teman teman
sadness, lah ken dimana      pertanyaan paling gokil  apalagi pas ketemu itu diulang   mbok ya kalau kangen doi chat  ya saya mana selalu tahu ken ngapa in     ya kalau saya cemburu kami chat  itu hakku  tapi kalau kamu mau chat juga hakmu 
anger,karena jujur tidak lg  dihina remehin hina sodaraw dari pihak mama gw  ada sepupu setan dengkii semua si lina saya sumpahin segera mampus sok kaya belagu merasa kaya sangat kali norak tidak lama lagi kebongkar dia tipu annya mau lihat saja bakal seterusnya sukses dia ahahhah najisin tuh sepupu
anger,terkadang dekat dengan sahabat pacar itu perlu  untuk sekedar curhat kalau lagi bertengkar kan ya   sofi     tahun      nah tapi pacar  teman saya kadang curhatnya suka tidak tahu diri  kesal sama pacarnya saya yang dimarah   ku sleding juga kelen nanti
anger,namanya juga kerja a     harus profesional  kalau tidak profesional mau makan apa neng  cinta  tidak kenyang neng lebih suka makan daging apalagi yang bakarnya aa 
fear,nah     yang saya takutkan itu mas  nanti di tumpangi politik dibalut agama  itu yang bahaya  soalnya masyarakat kita sedang sensitif dengan hal tersebut 
sadness,ok   jam       tanggal    juli       fix saya merasa yang aneh dan merasa kamu sudah berubah dari biasanya   obayk         saya understand  
love,selamat tanggal    sayang cie sudah   bulan aja  makin sayang ya sama aku  jangan bosan sama aku  semoga bisa terus smsm ya d tanggal    berikutnya cinta you
happy,semoga allah terus memberikan ridho dan berkahnya buat kami  agar pernikahan ini bisa lebih dari sekedar menggenapkan separuh agama  tapi juga jadi dakwah buat banyak orang 
anger,apakah anda setuju   adalah partai tong kosong nyaring bunyinya  berisik tapi miskin manfaat  yang setuju rt          gantipresiden
love,mungkin ini aneh dan tidak relevan tapi saya baru sadar hal yang paling bikin saya cinta bat sama jogja itu adalah vibe nya kek blitar  jogja mengingatkan ku pada blitar begitu pula sebaliknya
love,apaa eh sengajanya itu   sayang sudah baca b ku sayang sudah take note already   baby cinta you unconditionally  baby cinta b right and treat my king well arasso    kiss sini muahhhh 
anger,fahri aktivis   nol isinya  mana reformasi mu tidak merubah apapun kecuali koar koar bebas di negeriku  mustinya golkar kamu bubarin  harto diturunkan golkar melenggang jaya  kata amien raisa bodoh
sadness,dulu saya isinya kalimat manis peredam penat  penyembul semangat  mood booster sekarang gombalannya hilang diganti omelan versi digital bos yang suka pedas dan bikin trauma buka saya
anger,tunjukin barbuk dong kalau asn itu bermasalah sehingga harus diganti   sodorin klipingan koran  sudah pantes disebut gubernur magang  
fear,pulang sudah ah jakarta keras men kalau sudah sore 
love,bersandarlah di pundaku sampai kamu merasakan kenyamanan  karena sudah keharusan bagiku untuk memberikanmu rasa nyaman
happy,ada bahasa guyonan lagi nih antara si ucha dan si rin  si rin  saya tuh lagi ditaksir sama si joni dan sama si bowo kamu cha  menurutmu mana yang lebih keren cha  si ucha  ya   jelas saya dong rin  he  he  
love,hidup bersamamu  berdua kita lewati meski hujan badai takkan berhenti sehidup semati  mentari pun tahu ku cinta padamu
anger,kalau boleh jujur  sampai sekarang saya masih belum sepenuhnya menerima perilaku tidak sopan orang ini yang berusaha keluar masuk hubungan kita dulu  karena saya merasa tidak adil aja  saya tidak pernah ngerusak hubungan orang  sampai sekarang kalau saya ingat caranya masuk  saya tidak habis pikir 
anger,lebih baik saya diam daripada saya berbicara namun tak pernah didengar
fear,tapi itu takut woy sumpah benar sampai paralyzed  gemeteran  tidak bisa ngapa ngapain dan tidak bisa mikir  teman teman saya pada bilang  kenapa kamu galari    lari anjir malah diam disitu   gua kalau jadi kamu sudah lari dah  well  i would said the same thing if i were you  tapi kamu tidak tahu rasanya
fear,saya tidak tahu tapi kenapa akhir  ini banyak akun aneh yang ngefollow   serem  lagi   saya harus apa   haruskah ganti uname  delete acc terus buat baru 
anger,kalau berita ini benar   sungguh menggelikan sekaligus menjijikkan    lebih parah merendahkan martabat diri bangsa dan masyarakat indonesia    semoga itu hoax   
happy,setelah seharian tanpa kabar  si bapak tau  malam malam telepon hanya buat ngecek sudah tidur apa belum  bicara ketawa  sejam terus pamit tidur  padahal tadi nomornya sudah saya block terus saya unblock gara  tidak tega 
happy, oldmoneygakngerasain main kocok sabun  ambil gelas plastik  masukin air and sabun colek terus dikocok  pakai sikat gigi  kalau mau halus pakai sabun mandi  kocok terus sampai busanya banyak tapi tidak ngerti fungsinya apa  wkwkl
anger,mana ada maling ngaku penjara penuh badan gede hsil kan gede
sadness,gapapaaaa    saya sudah berusaha untuk sebelum lebaran dari kapan tahu tapi dospem malah ke luar negeri pas tanggal tanggal sidang     kering sudah air mata ini
fear,takut kelewat magrib  jam   nyiapin buka  masak  beli atau cari tempat buka  pasca buka leyeh leyeh  atau ngopi  sc  punya vietnam kopi terenak imho  pulang jam     sudah ngantukk bgt  goler tapi tak tidur  sosmed muter yt twitter  gag pubg sampai jam     sampai bangun set   
happy,kepingin gudeg mbarek bu hj  amad foto dari google  sengaja  biar teman teman juga membayangkannya  berbagi itu indah 
fear,tidak pernah dan tidak akan pernah percaya sama aplikasi macem itu  mirip yang baca artikel terus dapat duit juga  itu kita masukin data pribadi dan no  rek juga kan  bahaya tidak sih  jangan mudah tergiur sama hal hal gini deh  
sadness,apa mereka tidak pernah ingat kalau tanya kabar itu juga penting  ah atau saya saja yang sedang kesepian  itu semua normal tidak ada yang salah dengan kondisi seperti itu 
anger,asal bicara dan sudah pasti ngawur  kasihan pki dijadikan kambing hitam terooos 
anger,saat terjadi sesuatu jangan langsung kamu tunjuk musuhmu sebagai biang keroknya  pelajari dan dalami dulu  jangan langsung menuduh  itu juga fitnah namanya  jika memang dirimu tahu dan ada bukti  tampilkan ke permukaan  jangan hanya bisa menilai dengan asumsi 
happy,takdir tahun ini berulang tahun dengan keindahan alam yang menyejukkan serta tempat  bersejarah  sesuai keinginan  hehe  terima kasih tim ici adventure pekanbaru atas kegiatannya  bahagia
love,saya sayang kamu dan saya sadar itu  saya mau kita saling jadi obat buat satu sama lain  saya mau bahagiain kamu begitu juga sama kamu yang mau bahagiain saya rel  makasih sudah mau kasih saya kesempatan
anger,yang disebut bro   ini mau menyindir  tapi tidak tahu kalau yang disindir memang lagi menjalankan tugasnya  itulah fungsi orang orang dpr  perbanyak belajar deh sebelum nyindir 
fear,sebelumnya saya bayar pakai tokopedia  dan di laporannya tercantum kode iuran      sekian sekian   apakah yang dimaksud kode iuran adalah nomer itu 
sadness,niat ke masjid sholat nya di lantai   berharap bisa obob manjah karena biasanya tidak banyak yang solat disini  fact  fullhouse mpe shaf belakang  bhay 
sadness,back to maba lyfe  jam segini baru pulang ke kos  motoran  sendirian  jalanan gelap  sepi  takut tapi harus berani  yallah gini sangat minggu  terakhir kuliah quat quat quattttt 
sadness,kini  kemarau berkepanjangan  setelah berbaris baris doa kamu kutuk hujan  barusan  ku dengar dalam tekukan lutut mu sungguh gersang hidup ini 
love,romantis buat aing itu ketika melakukan apa yang harus dilakukan untuk sebuah hubungan dan ada saat pasangan bener bener membutuhkan 
sadness,yaallah beri ia pacar baru  yang nerimo yang gemati yang tidak pelit yang mau bayarin makan yang suka mengajak duluan yang tidak rewel  biar sakit hatinya ilang  amin
love,dari matamu matamu ku mulai jatuh cinta
fear,main artificial neural network memang ngeri  sedap    hari stressfull karena akurasi pengujian dibawah      ubah berbagai parameter masih tetap jelek  sempat ngira bakal fail karena datanya rusak  ternyata hidden layer nya kurang banyak 
fear,mas    mau tanya nih  apakah dengan cara jatuh cinta lagi  memulai lagi dari awal perkenalan dengan orang baru akan membuat hati yang dulu sakit akan sembuh 
happy,   bau nya tidak amis dan masih bersih     kalau belanja di tapi dapat ikan ato cumi  yang masih baru dan besar   terus harganya bisa ditawar    kalau ketemu nelayan bisa beli ikannya  selain di pasr ikan  yang harganya jauuhh lebih murah 
sadness,tahun ini juga mau maksain  kemarin mau mati gara  cicilan harian    rb hari  cicilan lebaran   rb hr  dapetnya  jt  saya ikut   biji   beratnya karena saya dan istri usaha bareng  namanya usaha  ada pasang surut  jadi belum mapan  megap megap sudah
sadness,seharusnya saya paham  saya hanya sekedar diizinkan bertamu dan bercerita  bukan untuk menulis hal baru dari kertas yang ada  saya hanya sekedar untuk menceritakan dari buku yang sudah saya bawa ketika buku itu sampai dihalaman terbaik ya sudah habis waktu saya dan harus pamit 
fear,katanya saya dsuruh berdoa mudah n besok pagi ada cewek cantik  tidak tahu tiba  ada didpan rumah yang tidak masuk akal jatuh cinta sama gue    saya pikir  kalau dia gila gimana   v
sadness,cewek itu paling tidak suka dikasarin  dibohongin  dicuekin dan didatengin pas ada butuhnya doang     
fear,takut semester ini tidak akan maksimal  belajar yang seharusnya   semester satu tahun jadi cuma   bulan  pulang sore berangkat pagi  pkl   bulan  alamat setres dadakan 
anger,pada ribut masalah via vallen ya kenapa sih  tidak mau nyinyir saya mah  jadi seorang pemain sepak bola bla bla bla    eh gausa d ss kali coba saja kalau yang nge dm orang biasa pst tidak bakal bla bla bla    itu nyinyir  apa bau anyir   nying  
happy,kalau tidak kamu     mba muth yang ngeblurrr    wkwkwk ada saja sih yang ngeblur foto terakhir semuanya blur na wkwk
sadness,dulu saya begitu menginginkanmu menjadi nadi pada pergelangan tanganku  waktu berjalan  berlalu bersama iringan sunyi kini kamu hanyalah sebuah jantung  yang bahkan degupnya tak ingin ku dengar 
love,rindu ini mulai mencair  sebentar lagi menguap  peluklah kasih  erat  pasrah seakan jiwa kita ikut terbawa  tunaikan   twittmalam  twittrindu
happy,collab   x   ini selalu bikin kagum  mengambil sampah lautan untuk direcycle itu benar  satu langkah kecil namun besar dalam menyelamatkan kehidupan laut  apalagi recucle itu diterapkan di pakaian ataupun sepatu 
sadness,kalau bagimu kata  sayang  tak ada artinya dan boleh diterima siapa saja  sepertinya bukan dengan manusia kamu berinteraksi 
happy,alhamdulillah pak panglima n pak kapolri dengan selamat ditujuan kian sinergi tni n polri untuk seantero nkri met tugas n sukses selalu
sadness,lagi puasa tapi dari pagi sudah kesana kemari mmbawa alamat   eh ayuting  kalee   enggk ding  ini kenapa siang  tetangga sbelah goreng telur yah  kan baunya sampai idung saya hikss piye sih mbak 
love,mami kedua     kanya tuh perasaan awal awal kalem kok makin kesini makin amberegul emeseyu saja low     asik ramai wkwkkwkw    pokok a sayang mami   
happy,selamat pagi generasi tik tok yang kadang kepalanya suka minta digetok  bukan ingin cekcok tapi   mau ajakin kamu seru seru an yang berfaedah di  rabumenggebu  ozmatasapi
love,setelah melakukan janji tersebut  kelvin melepaskan jari kelingkingnya dan kembali mengeratkan pelukannya pada tubuh daniel   aku sayang kamu  niel  
happy,selamat peletakan batu pertama pmbangunan univ islam internasional indonesia  uiii   semoga islam indonesia yang damai dan toleran benar  mnjadi rujukan islam dunia kelak  cc pak menag
anger,ada yang teriak  indonesia di serang tka asal china  padahal ada wan abud yang order plastik sampah sampai jerman    m bisa bikin pabriknya kali ya    goindonesia
fear, askmf  guys  saya mau upload twibbon univ di instagram  tapi minder  karena univnya swasta  takut dipandang remeh dan tidak layak buat dipajang diinstagram  salty in saja tidak apa apa kok
fear, askmf  kenapa ya saya takut sekali kalau mau omong atau muncul di grup gituuuu  benar benar panik gituu kalau harus muncul di grup  gimana cara ngehilangin nya ya
anger,siang min  kenapa saldo bonus tcash saya tidak ada  padahal saya sudah banyak dapat sms pemberitahuannya  dan saya langsng aktivkan tcash walet  mohn bntuanx  trmaksih min
love,cinta yang sebenarnya cinta adalah   ketika sayyidina ali karromallahu wajhah tidur menggantikan rasulullah
love,lee daehwi ku sayang  sabar ya  terlalu banyak yang ngehujat kamu bukan berarti tidak ada yang support km  aku  dan teman wannable asli yang lain akan selalu mendukungmu adik manis 
love,akumencintamu karena saya dari awal yakin saya dapat menjadi apa yang kamu butuhkan dan apa yang kamu selama ini cari 
love,kalau sekarang kamu bangunin saya sahur  saya biasa saja kalau bulan depan kamu bangunin saya sahur tiap senin dan kamis  tahun depan saya nikahin kamu
fear,mbak bulan oh mbak bulan  datangnya sekarang saja ya  jangan tanggal   seperti biasanya  kalau kamu datang seperti biasanya  nanti kemungkinan ikut sholat iednya       mbak bul 
sadness,sudah abis tuh bapak kuomelin  ya allah pak bapak yakin tidak jemput saya nih cuma karena feeling aja  percaya tuh sama allah paak   blablablaa  tapi bapanya bersikukuh  lalu tinggallah daku sendiri tiada yang menemani di kost segede itu 
anger, belanjaitugakribet ternyata cuma slogan doang stelah dkomplen ternyata dbatalin sepihak  dan nama besar itu tidak jaminan keprofesionalan ya  trus nyampein ke pihak official store kalau saya yang batalin  pdhl samsek tidak saya batalin jd sekarang saya sudah tahu kal
happy,cont    belajar prinsip  memegang prinsip lebih teguuhh  karena godaan yang bikin goyah integritas ternyata banyak lur   senang bisa berteman dengan banyak tipe  menghargai   belajar lebih dewasa  tidak gampang pundung  bahagia disetiap keadaan wkw karakteristik  belajar memahami
love,temenku namanya helen  pas shi kemarin dia sengaja ke bandara demi saya karena saya tidak bisa datang shi dan dia rela jadi masternim nya day  sayang huhuhu
happy,materi mr roger tol  belanda  terkait dunia pernaskahan di indonesia  wow    keren sekali ya  negara kita ternyata punya     bahasa   ckckckck   seminarpanji  sastra
sadness,pas cerita ke pak puh  bapak sepuh masnya bapak  yang memang bisa liat  beliau langsung ikut ke kosan  pas diliat ternyata memang  ada   nongkrongnya di depan gudang   tapi tidak bilang wujudnya bagaimana hmm
happy,saya pakai jbl beli di lazada lupa type apa sudah   tahun lebih alhamdulillah awet  kabelnya lentur  tidak sengaja kegulung karena ketindihan pas tidur masih aman  suara juga oke 
love,mama tuh kuat  tidak manja  dan tidak cengeng  karena dulunya kurang diurus sama orang tuanya  akhirnya sama anak anaknya sekarang perhatian banget  sayang sekali sama mama
happy,alhamdulillah lancar acaranya   semoga berkah dunia akhirat ami
anger,jadi pemimpin gubernur harus pikir mateng  menciptakan pekerjaan kembangkan tong sampah buatan indonesia anti bocor dan lain  untuk di beli kebutuhan dalam negeri bukan beli impor tong sampah
sadness,akhirnya baru merasakan disaat banyak orang yang sedang jalan di instagram story dan disini saya hanya diam merenungi semester pendek saja wkwk
sadness,dan gitarku yang dipinjam teman belum dikembalikan  katanya   aku balikinnya pas kamu pulang  tapi kita harus bukber   ini orang mau balikin barang saya tapi malah mengajak bukber sekalian 
anger,jalan jatibaru bagian dari wilayah tn abang pengaturan wilayah tgg jawab dan wwnang gub tng abng soal rumit sejak gub    trdahulu skrg sedng dibenahi agr bermnfaat semua pihak mohon yang punya otak berpikirlah dengan wajar kecuali otaknya butek ya kamu 
fear, askmf  kamu kalau pergi ke psikolog pertamanya bicara apaan  kan saya mau jelasin terus dia tiba tiba motong ucapanku  tapi dia tahu masalahku lewat tes gitu  hanya saya takut tidak diperhatikan sangat gitu    
anger,wah sekali ini pak sebagai contoh jalan kampung saya dari simpang parmonangan tiga balata ke bosar   bandar jawa luar biasa rusak nya parah
sadness,kok tiba  malam ini mrasa kangen ya  aq ingin berjalan sambil memegang tangannya    saya ingin memeluknya dan mengatakan bahwa  aq kangen     saya ingin menangis di pundaknya dan mengatakan  jgn tinggalkan aq   god please tell him
happy,dibales dengan sangat ramah  bonjour bintang  boleh banget  besok di gedung   ya  a demain     dengan senyuman khasnya  besoknya  sembari degdegan sudah mirip mau bimbingan skripsi padahal masih semester ii ketemu dan langsung saya tunjukan ppt ku 
anger,ya cuma cara penyampaiannya diputer putar aja  pokoknya pia palen paling salah pokokmen  gurl pantes saja indonesia ini banyak orang yang ngalami pelecehan seksual lebih pilih diam aja  ya bagaimana netizen macam kamu masih banyak  indon indon
sadness,lepas pukul lima di tepi pelataran senja kamu beri kode lewat tatapan mata  sempat saya mengira itu cinta  ternyata justru lara  setelah engkau berkata   minggu depan saya nikah  datang ya 
happy,setelah semua persiapan mendaki ready  tidak lupa kita makan siabg dulu  makan siang kali ini kita di temani nasi ayam kampung bho ie hmmm nasi komplit deh  ada ayam kampung nya ada
anger,     betul      dulu juga jalan tol makassar yang ke bandara kosong hanya dalam tempo   tahun sudah padat penuh kendaraan     alangkah bodohnya orang yang satu ini       kok bisanya
anger,ini hasil sekolah asal sekolah     mikirlah mahkamah internasional itu punya kewenangan mengadili perkara genosida dsbnya    
anger,kamu mau bicara apa kayaknya kamu dendam kepada anies pernah disakiti olh gub anies salah apa anies kpdmu  knp dendam kamu klmpok dki    yang tidak puny gub anies bukan   pada tempatnya kamu maki  anies salah 
happy,ternyata saya bisa dan enak makan dengan menu yang dibuatkan oleh coach saya  alhamdulillah  serasa tidak percaya kalau sedang melakukan diet 
anger,ya allaaaahhh ketika kamu kesal akan sesuatu  ingin marah  tapi tidak ada gunanya karena lain pihak sulit kerja sama  makan twit ini beserta komen netijen bikin lupa semuanya  ikhlas aing ikhlaaaassss
sadness,kalau bahagia itu sederhana  kenapa kamu sibuk mempercantik raga  sedang kamu tahu milikmu  adalah hal yang fana  lokasi   sungai susukan ndalem  mejagong   randudongkal   pemalang   pesonaramadan      pesonaramadan juni    
happy,lah   hahahaha   namany villa salse tapi dia hotel terus ada warungnya begitu menurut saya bagus sih kak nyaman begitu terus nanti naik ke atas ada bird park  
sadness,jangan biarkan seseorang singgah di hatimu    bila tak bermaksud untuk tinggal di dalamnya  kecewa karena cinta itu menyakitkan 
sadness,ya allah  hanya engkau yang mengetahui rasa sakit di hati ini  sembuhkanlah ya allah  
fear,parno sendiri kalau buka video di twitter  kemarin malam ngelempar hape gegara awal video gambar nissa sabyan  pas akhirnya malah hantu yang keluar hhh
happy,ya tidak lah ahahahaha iya kalau wiraswasta agak susah  kadang bagus  kadang tiba tiba mati  makanya harus hati hati banget  tapi untungnya orang sekitar dan terutama istri saya keren sih  toko saya jual duren  karena mau lebaran jadi jual kue  yang pent
sadness,persoalan thr  gaji ke     dan tukil  sepertinya bukan hal yang sepele  baik bagi yang tidak menerima  menerima tapi terlambat  dan dari mana itu didapat 
love,ketika tahu bahwa cintanya yang luar biasa dibalas oleh yang dicintainya  pesona wanita lain hanya terlihat abu di matanya  ketika tahu bahwa sayangnya yang luar biasa dibalas oleh yang disayanginya  hanya dengan senyuman tulus dia bisa jatuh cinta lagi kepada yang empunya senyum 
happy,paling senang kalau berobat di bandung  sama konsulen bisa sharing  becanda  lah kalau di bali ngeliat konsulen cuma bisa nunduk sambil senyum kecut
anger,walopun sakit hati  tapi saya tahan untuk tidak nyerang balik dengan makian  pantang saya bicara frontal  sebisa mungkin saya tahan  dan ngeblokir adalah solusi yang sangat  tepat 
sadness,padahal sudah tahu sendiri tadi bangun tidur tumbang lagi gara  semalam bukber isinya es semua  eh barusan belajar di luar  yang diminum tetap es dong  hani memang
sadness,sudah dua hari ini makan tak enak  tidur pun tak nyenyak  kegelisahan ini saya tuliskan  alhamdulillah   mau menampung keresahan umat  aksi bela via vallen dan pesan seorang jakmania kepada abang simic
